SHAPE,sigma,r,adiabatic_time,resamples,overlap,success_prob,dt
1616,1.0,3,5.0,1,0.8713788710398332,0.887199044611704,0.1
1616,1.0,4,2.0,1,0.8019705831791392,0.8428495932298526,0.1
1616,2.0,3,4.0,1,0.8787954418906084,0.8436919299954726,0.1
1616,2.0,3,5.0,1,0.8986243102274497,0.8249394956552203,0.1
1616,1.0,4,4.0,1,0.8044459223914384,0.9096637687697026,0.1
1616,1.0,4,5.0,1,0.851132446519129,0.8884754488675121,0.1
1616,1.0,5,2.0,1,0.8507502054040893,0.8129235068055204,0.1
1616,2.0,4,4.0,1,0.815981149412155,0.8912335022028043,0.1
1616,1.0,3,0.0,1,0.8382260413099171,0.7791258317674594,0.1
1616,2.0,4,5.0,1,0.898317897951945,0.8432468131130985,0.1
1616,1.0,5,4.0,1,0.8093189165379844,0.8816379490305977,0.1
1616,1.0,5,5.0,1,0.8281070055440548,0.8966968612192214,0.1
1616,2.0,5,4.0,1,0.8485200197193012,0.8614999148547393,0.1
1616,1.0,6,2.0,1,0.7947000573390737,0.8678792798765087,0.1
1616,1.0,4,0.0,1,0.7634936582815125,0.8391240033943353,0.1
1616,1.0,6,4.0,1,0.8029532953753772,0.9063403062806016,0.1
1616,2.0,5,5.0,1,0.9213058208374477,0.8235651548104174,0.1
1616,1.0,6,5.0,1,0.8431823368250139,0.883358688683565,0.1
1616,2.0,6,4.0,1,0.8947658870972799,0.8114985604758957,0.1
1616,1.0,5,0.0,1,0.7679734256618417,0.8721492272427008,0.1
1616,1.0,7,2.0,1,0.8003895715571057,0.8607898552177369,0.1
1616,2.0,6,5.0,1,0.8905411123072751,0.8421294461608765,0.1
1616,1.0,6,0.0,1,0.7479367957752572,0.8889432235442046,0.1
1616,1.0,7,4.0,1,0.8211922299548968,0.8891671531233147,0.1
1616,2.0,7,4.0,1,0.8915184630730842,0.8197172675465152,0.1
1616,1.0,7,5.0,1,0.8814469411372755,0.859184764991051,0.1
1616,2.0,7,5.0,1,0.9366678870247638,0.8013330567142218,0.1
1616,1.0,7,0.0,1,0.8027069713267146,0.8284987048409936,0.1
1616,1.0,8,2.0,1,0.8136653695787678,0.8452091203617975,0.1
1616,1.0,8,4.0,1,0.877468193134542,0.8372197773679578,0.1
1616,1.0,8,5.0,1,0.8622307920201896,0.8729409621973485,0.1
1616,2.0,8,4.0,1,0.9307386751009749,0.7843559436652302,0.1
1616,1.0,8,0.0,1,0.7869332647873618,0.844517268892087,0.1
1616,2.0,8,5.0,1,0.9076956839473171,0.8273230292742554,0.1
